2020	0	16223	38170	50	79
2020	0	85895	27871	122	0
2020	0	13808	23928	184	1733
2020	0	49478	3474	196	0
2020	0	16416	11392	0	50
2020	0	42738	42102	0	204
2020	0	74907	32220	0	22
2020	0	5274	69171	217	14
2020	0	81123	21010	251	0
2020	0	16125	88939	33	234
2020	0	95426	8670	181	593
2020	0	22551	62800	0	92
2020	0	72968	1347	0	1
2020	0	50564	1849	152	0
2020	0	57245	10351	447	0
2020	0	56188	56641	0	41
2020	0	93416	63774	53	121
2020	0	97766	22535	392	18
2020	0	58599	99941	0	607
2020	0	27920	5657	130	0
2020	0	24516	96219	521	0
2020	0	78581	24097	148	265
2020	0	41226	33533	248	145
2020	0	19405	64016	951	0
2020	0	45298	33847	3	0
2020	0	75159	76522	152	497
2020	0	78462	14787	21	0
2020	0	3022	51274	0	249
2020	0	94860	78447	24	0
2020	0	55973	77539	15	0
2020	0	21262	18163	18	0
2020	0	13549	31572	393	0
2020	0	10054	33964	92	16
2020	0	34291	20198	58	0
2020	0	18366	79099	129	0
2020	0	59827	33677	81	156
2020	0	44542	67290	67	982
2020	0	81840	49478	120	719
2020	0	51555	82160	63	836
2020	0	19658	59886	42	1012
2020	0	18169	75084	107	1
2020	0	88412	37517	459	0
2020	0	57089	9564	7	0
2020	0	39279	28781	0	142
2020	0	31087	51349	253	17
2020	0	87052	72504	1246	0
2020	0	77863	87009	537	1074
2020	0	24581	32902	0	84
2020	0	18284	13145	104	445
2020	0	61579	93251	5	224
2020	0	14304	21792	250	231
2020	0	67541	84529	143	0
2020	0	54445	49478	49	0
2020	0	30192	1903	1	0
2020	0	30258	90715	227	0
2020	0	47454	26394	278	132
2020	0	4975	32589	43	839
2020	0	69006	10251	38	231
2020	0	2543	7525	0	1
2020	0	57667	65205	0	511
2020	0	23244	88854	314	0
2020	0	55382	26184	51	0
2020	0	60316	4745	81	0
2020	0	71830	80256	151	0
2020	0	33488	39773	16	709
2020	0	57471	57688	0	12
2020	0	62983	79144	14	0
2020	0	18108	87830	43	46
2020	0	83741	49953	0	188
2020	0	94661	70678	36	0
2020	0	85109	90200	0	1
2020	0	3583	42470	13	0
2020	0	14475	43835	9	196
2020	0	1211	29913	3	0
2020	0	52282	55801	0	38
2020	0	26523	39399	87	26
2020	0	63102	14140	408	849
2020	0	8220	23707	51	0
2020	0	92236	23419	668	2
2020	0	13668	87386	28	200
2020	0	32034	42196	208	0
2020	0	77829	90431	15	138
2020	0	68133	87434	145	0
2020	0	33870	34724	342	0
2020	0	46966	79742	551	68
2020	0	93669	8787	456	92
2020	0	20637	23868	62	64
2020	0	27718	32417	0	743
2020	0	44429	49033	75	214
2020	0	99762	91842	0	1
2020	0	39574	5022	258	871
2020	0	22933	92395	12	122
2020	0	32185	28434	82	217
2020	0	33146	13075	0	165
2020	0	99805	85413	0	65
2020	0	87776	12254	497	0
2020	0	14997	93222	0	4
2020	0	55536	26005	18	133
2020	0	35476	20013	0	32
2020	0	21031	47129	3	10
2020	0	13417	99015	28	741
2020	0	18544	49374	0	204
2020	0	72566	83508	437	18
2020	0	55283	59631	0	2
2020	0	72568	18016	0	467
2020	0	1767	16448	24	0
2020	0	66373	98588	0	494
2020	0	20713	57535	251	0
2020	0	18830	29491	26	0
2020	0	78763	59577	164	281
2020	0	59244	11826	41	0
2020	0	51459	81126	34	0
2020	0	96765	68259	0	42
2020	0	80056	41077	0	10
2020	0	25746	36867	532	0
2020	0	22109	1553	64	0
2020	0	56780	2476	0	163
2020	0	17082	53770	95	141
2020	0	49402	38658	0	541
2020	0	86312	56019	254	570
2020	0	8210	44840	0	1
2020	0	39870	26242	79	169
2020	0	13135	57283	142	0
2020	0	82624	54500	116	0
2020	0	67364	47636	485	17
2020	0	5164	97074	109	0
2020	0	16062	95053	16	0
2020	0	57689	49509	340	158
2020	0	41635	69977	108	0
2020	0	99498	29479	0	176
2020	0	39515	91643	108	132
2020	0	69557	74742	113	63
2020	0	62039	56353	63	723
2020	0	51414	36515	173	464
2020	0	88395	40775	9	39
2020	0	9925	46561	0	57
2020	0	14533	77243	9	210
2020	0	38058	80244	58	777
2020	0	2568	53628	0	174
2020	0	66203	5790	0	1
2020	0	8053	34912	210	46
2020	0	15627	68957	303	0
2020	0	5689	94026	373	0
2020	0	67100	29560	175	0
2020	0	64099	47047	195	242
2020	0	89632	92911	228	232
2020	0	14031	11501	118	0
2020	0	72236	50625	1181	0
2020	0	24818	73219	17	0
2020	0	22960	8279	97	150
2020	0	80476	94789	0	3
2020	0	1623	57632	0	25
2020	0	60719	49046	72	110
2020	0	62932	74882	2	0
2020	0	288	83198	11	374
2020	0	90633	5480	105	248
2020	0	60475	53566	75	0
2020	0	11859	51371	1	0
2020	0	55849	26786	108	0
2020	0	5393	33245	80	298
2020	0	11525	95842	34	77
2020	0	34505	4735	301	213
2020	0	42069	54292	79	0
2020	0	76681	13904	0	75
2020	0	8339	4735	17	1597
2020	0	14779	13325	109	0
2020	0	76565	54110	0	136
2020	0	65232	88306	0	1
2020	0	3981	75130	0	113
2020	0	8406	14315	0	35
2020	0	52690	21588	0	10
2020	0	65398	71556	0	11
2020	0	75311	54290	76	0
2020	0	94276	19681	0	41
2020	0	80664	55248	350	71
2020	0	69718	84146	0	27
2020	0	69600	89272	174	0
2020	0	77003	61866	71	0
2020	0	69662	99237	0	235
2020	0	51537	30997	153	0
2020	0	33480	54592	7	0
2020	0	11453	59598	0	29
2020	0	44806	29016	0	452
2020	0	7591	50914	70	415
2020	0	26720	31403	233	0
2020	0	83481	59802	112	1067
2020	0	48496	72041	1	241
2020	0	93682	26791	36	0
2020	0	46183	5753	137	320
2020	0	21997	53515	0	141
2020	0	79417	26783	1	0
2020	0	91945	44361	45	36
2020	0	67671	78880	281	811
2020	0	19047	78987	5	0
2020	0	22847	86172	435	179
2020	0	9549	47443	0	1
2020	0	70829	60567	0	95
2020	0	56754	11501	109	0
2020	0	87681	43944	0	8
2020	0	46022	89926	1	0
2020	0	83494	56871	291	10
2020	0	80839	35833	0	181
2020	0	77585	15000	0	212
2020	0	31973	83181	59	0
2020	0	59282	97390	45	29
2020	0	7969	32957	100	1174
2020	0	41190	96753	0	4
2020	0	87843	66678	35	76
2020	0	19584	85473	0	358
2020	0	83005	29229	301	0
