2020	0	42760	98597	75	106
2020	0	84865	72649	16	463
2020	0	41410	42073	0	82
2020	0	38781	60305	0	157
2020	0	93328	49378	0	70
2020	0	36069	64442	163	0
2020	0	71842	26448	291	249
2020	0	97706	93448	97	650
2020	0	60600	91414	0	43
2020	0	21887	27911	198	151
2020	0	66528	35954	33	0
2020	0	30196	42673	29	96
2020	0	42507	9531	0	88
2020	0	19397	81993	0	1071
2020	0	35342	30064	532	18
2020	0	22728	54966	0	335
2020	0	81679	4307	885	506
2020	0	86613	73229	0	10
2020	0	27868	74411	24	0
2020	0	12545	80521	38	727
2020	0	39721	49012	10	0
2020	0	40855	6655	0	1
2020	0	68858	65873	32	0
2020	0	7170	77469	0	59
2020	0	66382	39362	49	947
2020	0	64749	80082	38	122
2020	0	3590	65855	7	214
2020	0	38973	38384	268	605
2020	0	69913	53012	417	356
2020	0	46515	38017	0	1
2020	0	75114	48244	104	148
2020	0	54490	13258	724	26
2020	0	33509	37071	36	0
2020	0	26474	91627	176	1109
2020	0	41303	33907	89	836
2020	0	89559	8322	23	1355
2020	0	96696	33077	30	594
2020	0	65779	66263	3	0
2020	0	75958	95649	7	0
2020	0	71930	63785	29	0
2020	0	21930	22819	1	0
2020	0	93487	58547	556	915
2020	0	87309	45763	65	0
2020	0	37522	71856	45	0
2020	0	98258	25234	74	519
2020	0	47070	79181	127	745
2020	0	72082	33680	2	224
2020	0	37587	22718	145	0
2020	0	54340	7223	121	1187
2020	0	44215	19816	2	0
2020	0	75731	53542	0	5
2020	0	19696	60029	0	271
2020	0	13524	52119	62	202
2020	0	10426	89915	28	0
2020	0	19745	27063	167	0
2020	0	22501	49189	9	29
2020	0	25922	17919	0	1
2020	0	39521	74251	0	323
2020	0	11777	37491	214	1235
2020	0	32490	19695	0	410
2020	0	15477	82122	196	398
2020	0	69644	6091	211	0
2020	0	60395	20206	263	0
2020	0	45118	10996	106	2
2020	0	55201	64076	60	63
2020	0	59895	24413	38	0
2020	0	22907	62550	170	0
2020	0	64487	59961	244	0
2020	0	42460	68579	0	57
2020	0	42	90508	0	52
2020	0	27013	4609	25	0
2020	0	55237	34640	63	101
2020	0	56948	27347	0	549
2020	0	5650	71220	93	203
2020	0	4530	62738	91	351
2020	0	64674	76746	0	75
2020	0	80776	35476	15	0
2020	0	17493	97866	0	113
2020	0	67546	45928	269	407
2020	0	93145	1172	0	285
2020	0	53946	93329	12	0
2020	0	49394	60575	0	1
2020	0	84056	90442	593	856
2020	0	98404	36886	111	2315
2020	0	68314	79851	63	0
2020	0	72199	89987	187	348
2020	0	47946	28177	76	0
2020	0	46156	35771	159	0
2020	0	737	20886	0	19
2020	0	24644	57505	66	229
2020	0	81474	50386	142	959
2020	0	49172	21041	233	0
2020	0	94257	35395	430	183
2020	0	66519	11130	61	18
2020	0	37081	77252	12	202
2020	0	82998	49290	113	0
2020	0	63212	84124	0	42
2020	0	64	25478	241	10
2020	0	81666	85610	99	169
2020	0	62656	16879	228	5
2020	0	33970	98157	46	0
2020	0	17410	95707	0	104
2020	0	21654	48752	255	555
2020	0	21192	22256	0	304
2020	0	49534	72746	27	419
2020	0	3992	99709	40	3089
2020	0	15058	46000	125	318
2020	0	29441	3862	0	2
2020	0	20067	90362	71	0
2020	0	62327	74603	0	2
2020	0	8409	89881	0	1
2020	0	43156	73020	710	0
2020	0	92975	71861	72	0
2020	0	88242	34375	11	325
2020	0	91686	35541	234	0
2020	0	22002	82830	12	85
2020	0	12980	49208	0	287
2020	0	87235	64034	20	1464
2020	0	14582	69768	18	0
2020	0	75921	92713	185	51
2020	0	15051	36367	0	234
2020	0	38020	12771	129	340
2020	0	92953	71095	15	239
2020	0	87241	69010	0	12
2020	0	8233	43091	370	293
2020	0	88117	21041	25	90
2020	0	20381	23199	0	76
2020	0	83392	22255	0	86
2020	0	74793	59611	7	187
2020	0	56539	80880	0	13
2020	0	90348	91171	426	1152
2020	0	17529	16281	0	461
2020	0	63830	31224	95	97
2020	0	3598	37023	86	0
2020	0	59620	84511	574	1374
2020	0	3244	34217	21	0
2020	0	37983	72086	150	614
2020	0	67744	44646	54	0
2020	0	40832	74502	0	6
2020	0	90254	10337	321	179
2020	0	22913	69997	77	372
2020	0	66392	64580	0	104
2020	0	66423	80868	408	0
2020	0	38897	5926	281	45
2020	0	69751	51559	3	0
2020	0	17262	71992	147	1287
2020	0	29074	5487	1	904
2020	0	94012	39829	33	0
2020	0	27580	34926	1	0
2020	0	3516	96753	6	0
2020	0	51272	66052	454	100
2020	0	33016	8308	1	737
2020	0	29313	74876	13	986
2020	0	72089	9941	182	0
2020	0	73866	821	0	109
2020	0	14586	58451	6	0
2020	0	81725	26778	99	229
2020	0	58141	1365	33	0
2020	0	9889	15547	0	1004
2020	0	39602	98869	0	142
2020	0	46505	58985	209	299
2020	0	45365	56306	0	4
2020	0	98345	38827	311	644
2020	0	56198	48657	49	14
2020	0	9103	9546	0	4
2020	0	14148	73022	0	10
2020	0	48812	88359	4	479
2020	0	23956	73674	57	0
2020	0	33065	69327	37	633
2020	0	44618	94960	106	2
2020	0	31535	43605	420	1438
2020	0	25487	48988	443	745
2020	0	73977	96301	3	106
2020	0	89070	37578	221	171
2020	0	12890	29553	224	0
2020	0	21547	90283	9	687
2020	0	72441	60766	8	328
2020	0	12703	87861	28	181
2020	0	52587	33773	254	102
2020	0	34084	97054	7	456
2020	0	689	47460	1	0
2020	0	85065	62057	135	8
2020	0	35062	96890	18	0
2020	0	87764	31829	501	1551
2020	0	22056	59878	56	585
2020	0	55657	89691	277	0
2020	0	59408	59404	0	145
2020	0	15464	57030	3	0
2020	0	70666	95216	285	218
2020	0	17563	80627	198	678
2020	0	83248	61005	13	19
2020	0	59602	35657	0	148
2020	0	56326	9319	0	76
2020	0	49106	98167	367	0
2020	0	54429	83844	1400	94
2020	0	51027	48851	0	1
2020	0	44576	1975	0	1
2020	0	61161	85598	85	0
2020	0	52122	11738	52	291
2020	0	84470	37763	334	0
2020	0	83622	86891	255	0
2020	0	94687	41143	63	633
2020	0	18734	4495	1	0
2020	0	66891	17101	1	129
2020	0	23477	55710	69	268
2020	0	14698	84937	0	95
2020	0	86333	93769	100	105
2020	0	74384	62911	188	106
2020	0	10717	95638	292	140
2020	0	15642	81250	106	0
2020	0	35042	58008	26	287
2020	0	15638	19491	21	535
2020	0	97533	26137	21	0
2020	0	51918	16908	167	1993
2020	0	54645	28543	66	182
2020	0	39762	10008	48	274
2020	0	61434	22298	668	123
2020	0	96197	41859	0	23
2020	0	5666	44592	4	0
2020	0	78679	50451	6	225
2020	0	66374	34064	340	55
2020	0	24017	23232	686	65
2020	0	61785	95500	6	205
2020	0	40839	9019	0	64
2020	0	19572	1989	147	621
2020	0	78583	88017	57	264
2020	0	8207	34884	641	0
2020	0	33515	22628	37	0
2020	0	24585	66201	31	0
2020	0	78676	10168	18	0
2020	0	57719	16648	167	541
2020	0	68004	86433	2	0
2020	0	15522	73637	6	62
2020	0	52587	83555	273	380
2020	0	59285	88717	6	0
2020	0	89562	48045	144	243
2020	0	86472	8617	26	1483
2020	0	75781	26223	935	2005
2020	0	43506	58215	55	0
2020	0	81596	79924	356	142
2020	0	2311	13558	37	546
2020	0	74569	3667	16	0
2020	0	88609	21548	67	638
2020	0	62950	291	0	623
2020	0	44950	11149	0	275
2020	0	54959	36444	323	57
2020	0	26874	67411	142	444
2020	0	43736	35874	503	585
2020	0	99741	40806	277	0
2020	0	95432	79082	0	167
2020	0	48523	56985	4	0
2020	0	41730	4825	149	43
2020	0	87131	61646	0	1
2020	0	54204	58583	0	5
2020	0	82451	81058	0	3
2020	0	24917	64334	10	1240
2020	0	4643	12518	0	7
2020	0	73917	10976	47	0
2020	0	33222	90554	0	3
2020	0	12037	40123	28	486
2020	0	94788	28579	108	851
2020	0	953	13709	54	0
2020	0	51552	49370	351	1189
2020	0	35540	42727	310	0
2020	0	77140	20485	250	148
2020	0	73162	9655	176	0
2020	0	41856	12195	44	814
2020	0	49342	6833	0	271
2020	0	4746	7224	418	117
2020	0	36068	30512	0	99
2020	0	34651	58175	0	43
2020	0	74217	24969	0	8
2020	0	97163	9412	0	607
2020	0	34259	82979	58	239
2020	0	63088	79469	75	51
2020	0	76952	55776	151	371
2020	0	3577	71365	6	0
2020	0	64923	21649	0	18
2020	0	37654	32592	0	68
2020	0	95566	79023	298	567
2020	0	25416	84522	215	181
2020	0	3827	27008	343	182
2020	0	32126	62642	183	695
2020	0	65278	33413	579	161
2020	0	53473	62169	58	1320
2020	0	12948	48305	1	0
2020	0	62260	86788	488	263
2020	0	60064	50520	499	0
2020	0	37201	9649	346	180
2020	0	96688	62855	207	212
2020	0	21499	98650	432	1029
2020	0	50489	49239	288	0
2020	0	27804	2939	134	826
2020	0	340	78658	0	52
2020	0	66949	12706	0	559
2020	0	46941	11613	3	313
2020	0	992	80921	1	231
2020	0	72309	9897	77	1022
2020	0	25390	11424	264	65
2020	0	37174	45387	250	184
2020	0	64384	4109	81	0
2020	0	27080	9346	2	0
2020	0	30947	73302	34	0
2020	0	73900	14624	314	0
2020	0	53905	19740	106	0
2020	0	77191	29048	0	32
2020	0	73012	27548	187	163
2020	0	45742	17551	1	0
2020	0	18089	86786	96	1080
2020	0	705	98963	104	445
2020	0	83875	3143	0	19
2020	0	96810	80621	0	176
2020	0	67068	44208	1	1681
2020	0	41529	71422	63	619
2020	0	39739	99580	82	717
2020	0	23630	6198	15	180
2020	0	69830	47748	286	753
2020	0	5525	65053	576	410
2020	0	68311	75279	5	245
2020	0	80590	65671	39	1880
2020	0	29123	38779	209	137
2020	0	24798	55936	486	181
2020	0	53154	89469	74	0
2020	0	67656	4253	546	0
2020	0	96330	6403	71	0
2020	0	32788	37812	217	713
2020	0	84805	18035	0	111
2020	0	66093	25743	7	309
2020	0	7944	48627	1	57
2020	0	25807	11741	169	207
2020	0	60363	25378	89	537
2020	0	98051	24755	1	0
2020	0	57506	74540	339	245
2020	0	8475	40699	0	55
2020	0	40544	72709	389	0
2020	0	73838	57146	88	0
